name,category,min_investment,returns,risk,fund_house,is_sip
ICICI Prudential Capital Protection Oriented Fund V - PLAN E- 1100 Days - Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund V -Plan F -1100 Days Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund V- Plan F - 1100 Days -Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund V- Plan F -1100 Days Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund V- Plan F- 1100 Days -Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund Series VI -1825 Days Plan A Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan A Direct Plan Cumulative option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan A Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan A Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund Series VI -1825 Days Plan C Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan C Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan C Direct Plan Dividend option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund Series VI- 1825 Days Plan C Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1822 Days Plan D Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1822 Days Plan D Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1822 Days Plan D Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1822 Days Plan D Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan G Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan G Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1285 Days Plan G Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan H Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan H Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan H Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VII - 1284 Days Plan H Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1300 Days Plan A Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1300 Days Plan A Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1300 Days Plan A Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII -1105 Days Plan H Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII -1105 Days Plan H Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII -1105 Days Plan H Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII -1105 Days Plan H Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1290 Days Plan I Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1290 Days Plan I Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1290 Days Plan I Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1290 Days Plan I Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII -1284 Days Plan J Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII -1284 Days Plan J Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII -1284 Days Plan J Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Capital Protection Oriented Fund - Series VIII -1284 Days Plan J Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Corporate Bond Series A-750 Days - Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Corporate Bond Series A-750 Days - Direct Plan-Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Corporate Bond Series B - 1100 Days - Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Corporate Bond Series B - 1100 Days - Direct Plan - Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Corporate Bond Series B - 1100 Days - Direct Plan - Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Corporate Bond Series B - 1100 Days - Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series - 74 -367 days Plan Z Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series -74 - 367 Days Plan Z Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series -74 - 367 Days Plan Z Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 74 - 367 Days Plan Z Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan I - Cumulative,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan I - Direct Plan - Cumulative,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan I - Direct Plan - Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan I - Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 71-366 Days Plan C - Cumulative,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 71-366 Days Plan C - Direct Plan - Cumulative,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 71-366 Days Plan C - Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 71-547 Days Plan B - Cumulative,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 71-547 Days Plan B - Direct Plan - Cumulative,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 71-547 Days Plan B - Direct Plan - Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 71-547 Days Plan B - Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan K - Cumulative,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan K - Direct Plan - Cumulative,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan K - Direct Plan - Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 73-1140 Days Plan E - Cumulative,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 73-1140 Days Plan E - Direct Plan - Cumulative,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 73-1140 Days Plan E - Direct Plan - Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan-Series 73-1140 Days Plan E - Dividend,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 74 - 368 Days Plan Y Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 74 - 368 Days Plan Y Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 74 - 368 Days Plan Y Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan X Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan X Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan X Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan X Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 74 - 9 Years Plan U Direct Plan IDCW Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 74 -9 Years Plan U Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan -Series 74 -9 Years Plan U Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan -Series 74 -9 Years Plan U IDCW Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan F Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan F Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan F Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan G Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan G Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan G Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan G Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan H Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan H Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan H Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan H Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan I Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan I Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan I Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan I Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan J Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan J Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan J Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan J Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan N Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan N Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan N Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan O Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan O Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan O Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan Q Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan Q Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan Q Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan Q Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan R Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan R Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan R Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan T Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan T Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1100 Days Plan T Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan L Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan L Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan L Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan L Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan P Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan P Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan P Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1103 Days Plan P Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1246 Days Plan U Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1246 Days Plan U Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1246 Days Plan U Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1246 Days Plan U Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 75 - 1352 Days Plan E Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan D Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan D Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan D Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan D Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan G Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan G Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan G Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan T Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan T Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1100 Days Plan T Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1103 Days Plan F Cumulative option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1103 Days Plan F Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1103 Days Plan F Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1103 Days Plan F Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1108 Days Plan V Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1108 Days Plan V Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1108 Days Plan V Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1120 Days Plan U Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1120 Days Plan U Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1120 Days Plan U Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1127 Days Plan W Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1127 Days Plan W Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1127 Days Plan W Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1127 Days Plan W Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1132 Days Plan P Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1132 Days Plan P Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1134 Days Plan Y Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1134 Days Plan Y Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1134 Days Plan Y Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1135 Days Plan Z Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1135 Days Plan Z Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1135 Days Plan Z Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1135 Days Plan Z Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1142 Days Plan M Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1142 Days Plan M Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1142 Days Plan M Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1142 Days Plan M Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1155 Days Plan K Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1155 Days Plan K Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 76 - 1155 Days Plan K Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1129 Days Plan W Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1129 Days Plan W Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1129 Days Plan W Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1130 Days Plan D Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1130 Days Plan D Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1130 Days Plan D Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
