code,name,amc,category,type
136330,Reliance Fixed Horizon Fund XXX- Series 9- Direct Plan-Dividend Payout Option,Nippon India Mutual Fund,-,Other
136329,Reliance Fixed Horizon Fund XXX- Series 9- Direct Plan-Growth Option,Nippon India Mutual Fund,-,Other
136328,Reliance Fixed Horizon Fund XXX- Series 9- Dividend Payout Option,Nippon India Mutual Fund,-,Other
136327,Reliance Fixed Horizon Fund XXX- Series 9- Growth Option,Nippon India Mutual Fund,-,Other
139411,Reliance Fixed Horizon Fund XXXI Series 2 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,-,Other
139413,Reliance Fixed Horizon Fund XXXI Series 2 - Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
139410,Reliance Fixed Horizon Fund XXXI Series 2 - Dividend Payout Option,Nippon India Mutual Fund,-,Other
139412,Reliance Fixed Horizon Fund XXXI Series 2 - Growth Option,Nippon India Mutual Fund,-,Other
139378,Reliance Fixed Horizon Fund XXXI- Series 1- Direct Plan-Dividend Payout Option,Nippon India Mutual Fund,-,Other
139379,Reliance Fixed Horizon Fund XXXI- Series 1- Direct Plan-Growth Option,Nippon India Mutual Fund,-,Other
139376,Reliance Fixed Horizon Fund XXXI- Series 1- Growth Option,Nippon India Mutual Fund,-,Other
139797,Reliance Fixed Horizon Fund XXXI- Series 11- Direct Plan-Dividend Payout Option,Nippon India Mutual Fund,-,Other
139796,Reliance Fixed Horizon Fund XXXI- Series 11- Direct Plan-Growth Option,Nippon India Mutual Fund,-,Other
139799,Reliance Fixed Horizon Fund XXXI- Series 11- Dividend Payout Option,Nippon India Mutual Fund,-,Other
139798,Reliance Fixed Horizon Fund XXXI- Series 11- Growth Option,Nippon India Mutual Fund,-,Other
139465,Reliance Fixed Horizon Fund XXXI- Series 4- Direct Plan-Dividend Payout Option,Nippon India Mutual Fund,-,Other
139464,Reliance Fixed Horizon Fund XXXI- Series 4- Direct Plan-Growth Option,Nippon India Mutual Fund,-,Other
139463,Reliance Fixed Horizon Fund XXXI- Series 4- Dividend Payout Option,Nippon India Mutual Fund,-,Other
139462,Reliance Fixed Horizon Fund XXXI- Series 4- Growth Option,Nippon India Mutual Fund,-,Other
139542,Reliance Fixed Horizon Fund XXXI- Series 5- Direct Plan-Growth Option,Nippon India Mutual Fund,-,Other
139545,Reliance Fixed Horizon Fund XXXI- Series 5- Dividend Payout Option,Nippon India Mutual Fund,-,Other
139544,Reliance Fixed Horizon Fund XXXI- Series 5- Growth Option,Nippon India Mutual Fund,-,Other
139576,Reliance Fixed Horizon Fund XXXI- Series 6- Direct Plan-Dividend Payout Option,Nippon India Mutual Fund,-,Other
139575,Reliance Fixed Horizon Fund XXXI- Series 6- Direct Plan-Growth Option,Nippon India Mutual Fund,-,Other
139574,Reliance Fixed Horizon Fund XXXI- Series 6- Dividend Payout Option,Nippon India Mutual Fund,-,Other
139573,Reliance Fixed Horizon Fund XXXI- Series 6- Growth Option,Nippon India Mutual Fund,-,Other
139597,Reliance Fixed Horizon Fund XXXI- Series 7- Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,-,Other
139596,Reliance Fixed Horizon Fund XXXI- Series 7- Direct Plan-Growth Option,Nippon India Mutual Fund,-,Other
139595,Reliance Fixed Horizon Fund XXXI- Series 7- Dividend Payout Option,Nippon India Mutual Fund,-,Other
139594,Reliance Fixed Horizon Fund XXXI- Series 7- Growth Option,Nippon India Mutual Fund,-,Other
145156,Reliance Fixed Horizon Fund XXXIX Series 10- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
145158,Reliance Fixed Horizon Fund XXXIX- Series 10- Direct Plan- Dividend Option,Nippon India Mutual Fund,-,Other
145155,Reliance Fixed Horizon Fund XXXIX- Series 10- Dividend Option,Nippon India Mutual Fund,-,Other
145157,Reliance Fixed Horizon Fund XXXIX- Series 10- Growth Option,Nippon India Mutual Fund,-,Other
144776,Reliance Fixed Horizon Fund XXXIX- Series 3 - Direct Plan- Dividend Plan,Nippon India Mutual Fund,-,Other
144775,Reliance Fixed Horizon Fund XXXIX- Series 3- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
144774,Reliance Fixed Horizon Fund XXXIX- Series 3- Dividend Plan,Nippon India Mutual Fund,-,Other
144773,Reliance Fixed Horizon Fund XXXIX- Series 3- Growth Option,Nippon India Mutual Fund,-,Other
144939,Reliance Fixed Horizon Fund XXXIX- Series 7- Direct Plan- Dividend Option,Nippon India Mutual Fund,-,Other
144938,Reliance Fixed Horizon Fund XXXIX- Series 7- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
144937,Reliance Fixed Horizon Fund XXXIX- Series 7- Growth Option,Nippon India Mutual Fund,-,Other
142516,Reliance Fixed Horizon Fund XXXVI- Series 4- Direct Plan-Dividend Payout Option,Nippon India Mutual Fund,-,Other
142514,Reliance Fixed Horizon Fund XXXVI- Series 4- Direct Plan-Growth Option,Nippon India Mutual Fund,-,Other
142515,Reliance Fixed Horizon Fund XXXVI- Series 4- Dividend Payout Option,Nippon India Mutual Fund,-,Other
142513,Reliance Fixed Horizon Fund XXXVI- Series 4- Growth Option,Nippon India Mutual Fund,-,Other
143530,Reliance Fixed Horizon Fund XXXVII- Series 11- Direct Plan- Dividend Payout Option,Nippon India Mutual Fund,-,Other
143529,Reliance Fixed Horizon Fund XXXVII- Series 11- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
143531,Reliance Fixed Horizon Fund XXXVII- Series 11- Dividend Payout Option,Nippon India Mutual Fund,-,Other
143528,Reliance Fixed Horizon Fund XXXVII- Series 11- Growth Option,Nippon India Mutual Fund,-,Other
143647,Reliance Fixed Horizon Fund XXXVII- Series 13- Direct Plan- Dividend Payout Option,Nippon India Mutual Fund,-,Other
143648,Reliance Fixed Horizon Fund XXXVII- Series 13- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
143646,Reliance Fixed Horizon Fund XXXVII- Series 13- Dividend Payout Option,Nippon India Mutual Fund,-,Other
143645,Reliance Fixed Horizon Fund XXXVII- Series 13- Growth Option,Nippon India Mutual Fund,-,Other
143292,Reliance Fixed Horizon Fund XXXVII- Series 7- Direct Plan- Dividend Payout Option,Nippon India Mutual Fund,-,Other
143291,Reliance Fixed Horizon Fund XXXVII- Series 7- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
143290,Reliance Fixed Horizon Fund XXXVII- Series 7- Dividend Payout Option,Nippon India Mutual Fund,-,Other
143293,Reliance Fixed Horizon Fund XXXVII- Series 7- Growth Option,Nippon India Mutual Fund,-,Other
143347,Reliance Fixed Horizon Fund XXXVII- Series 8- Direct Plan- Dividend Payout Option,Nippon India Mutual Fund,-,Other
143348,Reliance Fixed Horizon Fund XXXVII- Series 8- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
143346,Reliance Fixed Horizon Fund XXXVII- Series 8- Dividend Payout Option,Nippon India Mutual Fund,-,Other
143349,Reliance Fixed Horizon Fund XXXVII- Series 8- Growth Option,Nippon India Mutual Fund,-,Other
144593,Reliance Fixed Horizon Fund XXXVIII- Series 13 - Direct Plan- Dividend Plan,Nippon India Mutual Fund,-,Other
144594,Reliance Fixed Horizon Fund XXXVIII- Series 13- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
144592,Reliance Fixed Horizon Fund XXXVIII- Series 13- Dividend Plan,Nippon India Mutual Fund,-,Other
144595,Reliance Fixed Horizon Fund XXXVIII- Series 13- Growth Option,Nippon India Mutual Fund,-,Other
144691,Reliance Fixed Horizon Fund XXXVIII- Series 15 - Direct Plan- Dividend Plan,Nippon India Mutual Fund,-,Other
144690,Reliance Fixed Horizon Fund XXXVIII- Series 15- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
144689,Reliance Fixed Horizon Fund XXXVIII- Series 15- Dividend Plan,Nippon India Mutual Fund,-,Other
144688,Reliance Fixed Horizon Fund XXXVIII- Series 15- Growth Option,Nippon India Mutual Fund,-,Other
144018,Reliance Fixed Horizon Fund XXXVIII- Series 4- Direct Plan- Dividend Plan,Nippon India Mutual Fund,-,Other
144017,Reliance Fixed Horizon Fund XXXVIII- Series 4- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
144019,Reliance Fixed Horizon Fund XXXVIII- Series 4- Growth Option,Nippon India Mutual Fund,-,Other
144253,Reliance Fixed Horizon Fund XXXVIII- Series 8- Direct Plan- Dividend Plan,Nippon India Mutual Fund,-,Other
144252,Reliance Fixed Horizon Fund XXXVIII- Series 8- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
144251,Reliance Fixed Horizon Fund XXXVIII- Series 8- Dividend Plan,Nippon India Mutual Fund,-,Other
144254,Reliance Fixed Horizon Fund XXXVIII- Series 8- Growth Option,Nippon India Mutual Fund,-,Other
128967,Reliance Fixed Horizon Fund- XXVI- Series 12- Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,-,Other
128966,Reliance Fixed Horizon Fund- XXVI- Series 12- Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
128965,Reliance Fixed Horizon Fund- XXVI- Series 12- Dividend payout Option,Nippon India Mutual Fund,-,Other
128964,Reliance Fixed Horizon Fund- XXVI- Series 12- Growth Option,Nippon India Mutual Fund,-,Other
129021,Reliance Fixed Horizon Fund- XXVI- Series 13- Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,-,Other
129020,Reliance Fixed Horizon Fund- XXVI- Series 13- Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
129019,Reliance Fixed Horizon Fund- XXVI- Series 13- Dividend payout Option,Nippon India Mutual Fund,-,Other
129018,Reliance Fixed Horizon Fund- XXVI- Series 13- Growth Option,Nippon India Mutual Fund,-,Other
129184,Reliance Fixed Horizon Fund- XXVI- Series 16- Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,-,Other
129186,Reliance Fixed Horizon Fund- XXVI- Series 16- Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
129185,Reliance Fixed Horizon Fund- XXVI- Series 16- Dividend payout Option,Nippon India Mutual Fund,-,Other
129183,Reliance Fixed Horizon Fund- XXVI- Series 16- Growth Option,Nippon India Mutual Fund,-,Other
129418,Reliance Fixed Horizon Fund- XXVI- Series 19- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
129417,Reliance Fixed Horizon Fund- XXVI- Series 19- Dividend Payout Option,Nippon India Mutual Fund,-,Other
129420,Reliance Fixed Horizon Fund- XXVI- Series 19- Growth Option,Nippon India Mutual Fund,-,Other
129521,Reliance Fixed Horizon Fund- XXVI- Series 21- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
129520,Reliance Fixed Horizon Fund- XXVI- Series 21- Dividend Payout Option,Nippon India Mutual Fund,-,Other
129519,Reliance Fixed Horizon Fund- XXVI- Series 21- Growth Option,Nippon India Mutual Fund,-,Other
129682,Reliance Fixed Horizon Fund XXVI- Series 23- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
129681,Reliance Fixed Horizon Fund- XXVI- Series 23- Direct Plan- Dividend Payout Option,Nippon India Mutual Fund,-,Other
129679,Reliance Fixed Horizon Fund- XXVI- Series 23- Dividend Payout Opiton,Nippon India Mutual Fund,-,Other
129680,Reliance Fixed Horizon Fund- XXVI- Series 23- Growth Option,Nippon India Mutual Fund,-,Other
129731,Reliance Fixed Horizon Fund XXVI- Series 25- Direct Plan- Dividend Payout Option,Nippon India Mutual Fund,-,Other
129730,Reliance Fixed Horizon Fund XXVI- Series 25- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
129732,Reliance Fixed Horizon Fund XXVI- Series 25- Dividend Payout Option,Nippon India Mutual Fund,-,Other
129729,Reliance Fixed Horizon Fund XXVI- Series 25- Growth Option,Nippon India Mutual Fund,-,Other
128592,Reliance Fixed Horizon Fund - XXVI- Series 5- Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
128591,Reliance Fixed Horizon Fund - XXVI- Series 5- Dividend payout Option,Nippon India Mutual Fund,-,Other
128590,Reliance Fixed Horizon Fund - XXVI- Series 5- Growth Option,Nippon India Mutual Fund,-,Other
128635,Reliance Fixed Horizon Fund- XXVI- Series 6-  Growth Option,Nippon India Mutual Fund,-,Other
128638,Reliance Fixed Horizon Fund- XXVI- Series 6- Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,-,Other
128637,Reliance Fixed Horizon Fund- XXVI- Series 6- Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
128686,Reliance Fixed Horizon Fund- XXVI- Series 7- Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,-,Other
128688,Reliance Fixed Horizon Fund- XXVI- Series 7- Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
128685,Reliance Fixed Horizon Fund- XXVI- Series 7- Dividend payout Option,Nippon India Mutual Fund,-,Other
128687,Reliance Fixed Horizon Fund- XXVI- Series 7- Growth Option,Nippon India Mutual Fund,-,Other
128839,Reliance Fixed Horizon Fund- XXVI- Series 8- Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,-,Other
128838,Reliance Fixed Horizon Fund- XXVI- Series 8- Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
128837,Reliance Fixed Horizon Fund- XXVI- Series 8- Dividend payout Option,Nippon India Mutual Fund,-,Other
128836,Reliance Fixed Horizon Fund- XXVI- Series 8- Growth Option,Nippon India Mutual Fund,-,Other
128841,Reliance Fixed Horizon Fund- XXVI- Series 9- Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
128840,Reliance Fixed Horizon Fund- XXVI- Series 9- Dividend payout Option,Nippon India Mutual Fund,-,Other
128843,Reliance Fixed Horizon Fund- XXVI- Series 9- Growth Option,Nippon India Mutual Fund,-,Other
130010,Reliance Fixed Horizon Fund-XXVI-Series 28-Direct Plan-Growth Option,Nippon India Mutual Fund,-,Other
130012,Reliance Fixed Horizon Fund-XXVI-Series 28-Dividend Payout Option,Nippon India Mutual Fund,-,Other
130009,Reliance Fixed Horizon Fund-XXVI-Series 28-Growth Option,Nippon India Mutual Fund,-,Other
131379,Reliance Interval Fund III- Series 1- Direct Plan- Growth Option,Nippon India Mutual Fund,-,Other
131381,Reliance Interval Fund III- Series 1- Growth Option,Nippon India Mutual Fund,-,Other
121177,Reliance Yearly Interval Fund - Series 3 - Direct Plan - Growth Plan - Growth Option,Nippon India Mutual Fund,-,Other
121178,Reliance Yearly Interval Fund - Series 3 - Dividend Plan - Dividend Option,Nippon India Mutual Fund,INF204K01S25,Other
121180,Reliance Yearly Interval Fund - Series 3 - Growth Plan - Growth Option,Nippon India Mutual Fund,-,Other
122079,Reliance Yearly Interval Fund - Series 6 - Direct Plan - Dividend Option,Nippon India Mutual Fund,INF204K01U39,Other
122081,Reliance Yearly Interval Fund - Series 6 - Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
122078,Reliance Yearly Interval Fund - Series 6 - Dividend Option,Nippon India Mutual Fund,INF204K01U05,Other
122080,Reliance Yearly Interval Fund - Series 6 - Growth Option,Nippon India Mutual Fund,-,Other
122225,Reliance Yearly Interval Fund - Series 7 - Direct Plan - Dividend Option,Nippon India Mutual Fund,INF204K01U96,Other
122227,Reliance Yearly Interval Fund - Series 7 - Direct Plan - Growth Option,Nippon India Mutual Fund,-,Other
122228,Reliance Yearly Interval Fund - Series 7- Dividend Option,Nippon India Mutual Fund,INF204K01U62,Other
122226,Reliance Yearly Interval Fund - Series 7- Growth Option,Nippon India Mutual Fund,-,Other
121285,Reliance Yearly Interval Fund - Series 4 - Direct Plan - Dividend Plan - Dividend Option,Nippon India Mutual Fund,INF204K01T16,Other
121286,Reliance Yearly Interval Fund - Series 4 - Direct Plan - Growth Plan - Growth Option,Nippon India Mutual Fund,-,Other
121287,Reliance Yearly Interval Fund - Series 4 - Dividend Plan - Dividend Option,Nippon India Mutual Fund,INF204K01S82,Other
121288,Reliance Yearly Interval Fund - Series 4- Growth Plan - Growth Option,Nippon India Mutual Fund,-,Other
146547,SBI Capital Protection Oriented Fund - Series A (Plan 1) - Direct Plan - Growth,SBI Mutual Fund,-,Other
146546,SBI Capital Protection Oriented Fund - Series A (Plan 1) - Regular Plan - Growth,SBI Mutual Fund,-,Other
146704,SBI Capital Protection Oriented Fund - Series A (Plan 2) - Direct Plan - Growth,SBI Mutual Fund,-,Other
146705,SBI Capital Protection Oriented Fund - Series A (Plan 2) - Regular Plan - Growth,SBI Mutual Fund,-,Other
147242,SBI Capital Protection Oriented Fund - Series A (Plan 3) - Direct Plan - Growth,SBI Mutual Fund,-,Other
147240,SBI Capital Protection Oriented Fund - Series A (Plan 3) - Regular Plan - Growth,SBI Mutual Fund,-,Other
147359,SBI Capital Protection Oriented Fund - Series A (Plan 4) - Direct Plan - Growth,SBI Mutual Fund,-,Other
147360,SBI Capital Protection Oriented Fund - Series A (Plan 4) - Regular Plan - Growth,SBI Mutual Fund,-,Other
147631,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Direct Plan - Growth,SBI Mutual Fund,-,Other
147632,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Regular Plan - Growth,SBI Mutual Fund,-,Other
147644,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Direct Plan - Growth,SBI Mutual Fund,-,Other
147643,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Regular Plan - Growth,SBI Mutual Fund,-,Other
147942,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Direct Plan - Growth,SBI Mutual Fund,-,Other
147941,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Regular Plan - Growth,SBI Mutual Fund,-,Other
148172,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Direct Plan - Growth,SBI Mutual Fund,-,Other
148171,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Regular Plan - Growth,SBI Mutual Fund,-,Other
144843,SBI Debt Fund Series - C - 23 (1100 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
144841,SBI Debt Fund Series - C - 23 (1100 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
144842,SBI Debt Fund Series C - 23 - (1100 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
144840,SBI Debt Fund Series C - 23 - (1100 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
144920,SBI Debt Fund Series - C - 24 (1100 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
144917,SBI Debt Fund Series - C - 24 (1100 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
144918,SBI Debt Fund Series C - 24 - (1100 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
144919,SBI Debt Fund Series C - 24 - (1100 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
144993,SBI Debt Fund Series - C - 25 (1100 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
144991,SBI Debt Fund Series - C - 25 (1100 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
144992,SBI Debt Fund Series C - 25 - (1100 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
144990,SBI Debt Fund Series C - 25 - (1100 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
145230,SBI Debt Fund Series - C - 26 (1125 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145231,SBI Debt Fund Series - C - 26 (1125 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145229,SBI Debt Fund Series C - 26 - (1125 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
145232,SBI Debt Fund Series C - 26 - (1125 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
145373,SBI Debt Fund Series - C - 27 (391 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145374,SBI Debt Fund Series - C - 27 (391 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145372,SBI Debt Fund Series C - 27 - (391 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
145371,SBI Debt Fund Series C - 27 - (391 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
145497,SBI Debt Fund Series - C - 28 (386 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145498,SBI Debt Fund Series - C - 28 (386 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145499,SBI Debt Fund Series C - 28 - (386 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
145500,SBI Debt Fund Series C - 28 - (386 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
145645,SBI Debt Fund Series - C - 30 (385 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145644,SBI Debt Fund Series - C - 30 (385 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145647,SBI Debt Fund Series C - 30 - (385 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
145646,SBI Debt Fund Series C - 30 - (385 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
145744,SBI Debt Fund Series - C - 32 (380 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145743,SBI Debt Fund Series - C - 32 (380 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145746,SBI Debt Fund Series C - 32 - (380 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
145745,SBI Debt Fund Series C - 32 - (380 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
145858,SBI Debt Fund Series - C - 33 (1216 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145857,SBI Debt Fund Series - C - 33 (1216 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145855,SBI Debt Fund Series C - 33 (1216 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
145856,SBI Debt Fund Series C - 33 (1216 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
145948,SBI Debt Fund Series - C - 34 (1211 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145950,SBI Debt Fund Series - C - 34 (1211 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145947,SBI DEBT FUND SERIES C - 34 (1211 DAYS) - DIRECT PLAN - GROWTH,SBI Mutual Fund,-,Other
145949,SBI DEBT FUND SERIES C - 34 (1211 DAYS) - REGULAR PLAN - GROWTH,SBI Mutual Fund,-,Other
145988,SBI Debt Fund Series - C - 35 (376 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145990,SBI Debt Fund Series - C - 35 (376 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
145987,SBI Debt Fund Series C - 35 (376 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
145989,SBI Debt Fund Series C - 35 (376 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
146175,SBI Debt Fund Series - C - 38 (389 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146176,SBI Debt Fund Series - C - 38 (389 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146174,SBI Debt Fund Series C - 38 (389 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
146173,SBI Debt Fund Series C - 38 (389 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
146286,SBI Debt Fund Series - C - 40 (1177 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146287,SBI Debt Fund Series - C - 40 (1177 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146288,SBI Debt Fund Series C - 40 - (1177 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
146289,SBI Debt Fund Series C - 40- (1177 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
146313,SBI Debt Fund Series - C - 41 (1178 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146315,SBI Debt Fund Series - C - 41 (1178 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146312,SBI Debt Fund Series C - 41 (1178 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
146314,SBI Debt Fund Series C - 41 (1178 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
146368,SBI Debt Fund Series - C - 43 (384 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146366,SBI Debt Fund Series - C - 43 (384 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146367,SBI Debt Fund Series C - 43 (384 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
146369,SBI Debt Fund Series C - 43 (384 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
146494,SBI Debt Fund Series - C - 44 (378 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146496,SBI Debt Fund Series - C - 44 (378 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146495,SBI Debt Fund Series C - 44 (378 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
146493,SBI Debt Fund Series C - 44 (378 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
146591,SBI Debt Fund Series - C - 46 (376 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146593,SBI Debt Fund Series - C - 46 (376 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146592,SBI Debt Fund Series C - 46 (376 Days) - Direct Plan- Growth,SBI Mutual Fund,-,Other
146590,SBI Debt Fund Series C - 46 (376 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
146656,SBI Debt Fund Series C - 48 (385 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
146658,SBI Debt Fund Series C - 48 (385 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146655,SBI Debt Fund Series C - 48 (385 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
146657,SBI Debt Fund Series C - 48 (385 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146766,SBI Debt Fund Series - C - 49 (390 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146767,SBI Debt Fund Series - C - 49 (390 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
146765,SBI Debt Fund Series C - 49 (390 Days) - Direct Plan - Growth,SBI Mutual Fund,-,Other
146768,SBI Debt Fund Series C - 49 (390 Days) - Regular Plan - Growth,SBI Mutual Fund,-,Other
146879,SBI Debt Fund Series - C - 50 (383 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,-,Other
